CLOSED
Version	2.0
Language	English
Run	1
RunSerial	98
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-0206
Operator	RZ
File	\\Desktop-9gccctk\ta\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
Sample	
Size	7.68800	mg
ProcName	Ramp
Method	Ramp
Comment	C3R6 loose fines 20 sccm O2
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 20.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.810000
InstCalDate	Weight: 2025-05-30  Time: 08:22:23 TempRange 200.02 to 1400.06 °C
InstCalFile	Weight: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\weighted beam.001
InstCalDate	Heat Flow: 2025-05-30  Time: 12:02:03 TempRange 200.05 to 1483.09 °C
InstCalFile	Heat Flow: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow empty pan.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow saphire.001
InstCalDate	DTA Baseline: 2025-05-30  Time: 14:13:18 TempRange 50.00 to 1483.34 °C
InstCalFile	DTA Baseline: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001
TempCal	1	pts	420.95	419.50
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	8
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Sig8	Deriv. Weight (%/°C)
Date	2025-07-18
Time	10:06:08
OrgMethod	1: Ramp 10.00 °C/min to 1200.00 °C
OrgFile	C:\TA\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
StartOfData
0.3208333	16.67519	7.695184	-3.165550	0.07999078	0.5694062	19.98266	-0.2722990
0.3291667	16.68751	7.695148	-3.161789	0.08037066	0.5721400	20.02698	-0.2722413
0.3375000	16.70727	7.695110	-3.157804	0.08077670	0.5750635	19.97330	-0.2721484
0.3458333	16.72665	7.695078	-3.152940	0.08126266	0.5785600	20.01294	-0.2720566
0.3541666	16.73954	7.695070	-3.148252	0.08173522	0.5819617	19.99516	-0.2719954
0.3625000	16.75531	7.695069	-3.143413	0.08222540	0.5854916	20.01623	-0.2659184
0.3708334	16.77777	7.695068	-3.138404	0.08273238	0.5891426	19.97430	-0.2658180
0.3791666	16.80129	7.694994	-3.133105	0.08326968	0.5930132	20.00967	-0.2657121
0.3875000	16.81723	7.694955	-3.127732	0.08381515	0.5969434	20.02391	-0.2656399
0.3958334	16.83568	7.694921	-3.121772	0.08441161	0.6012392	19.99747	-0.2655560
0.4041666	16.85878	7.694895	-3.115676	0.08502132	0.6056309	19.96386	-0.2596448
0.4125000	16.88972	7.694804	-3.109478	0.08565518	0.6102019	20.01459	-0.2595105
0.4208333	16.90908	7.694775	-3.103022	0.08630988	0.6149219	19.99848	-0.2594257
0.4291667	16.93306	7.694760	-3.096635	0.08696268	0.6196312	20.02618	-0.2536772
0.4375000	16.96080	7.694766	-3.089607	0.08767319	0.6247550	19.96214	-0.2535632
0.4458333	16.98974	7.694726	-3.082082	0.08843438	0.6302460	20.00274	-0.2534434
0.4541667	17.01886	7.694741	-3.074589	0.08919972	0.6357705	20.01252	-0.2533217
0.4625000	17.04376	7.694782	-3.067034	0.08996937	0.6413269	20.00368	-0.2477510
0.4708334	17.07498	7.694815	-3.059550	0.09074205	0.6469094	20.00930	-0.2476302
0.4791666	17.10666	7.694838	-3.052070	0.09152249	0.6525525	19.98458	-0.2475064
0.4875000	17.13902	7.694861	-3.044870	0.09228921	0.6581030	20.00936	-0.2420917
0.4958334	17.17345	7.694874	-3.036944	0.09311688	0.6640909	19.98718	-0.2419660
0.5041666	17.20770	7.694798	-3.028547	0.09399047	0.6704116	20.01138	-0.2367214
0.5125000	17.23954	7.694741	-3.020238	0.09486169	0.6767192	19.99708	-0.2366096
0.5208332	17.27362	7.694701	-3.012149	0.09572244	0.6829574	20.01040	-0.2364890
0.5291666	17.30985	7.694700	-3.003747	0.09660995	0.6893891	19.95644	-0.2314081
0.5375000	17.34724	7.694675	-2.995086	0.09752416	0.6960166	20.03401	-0.2312839
0.5458334	17.38797	7.694659	-2.986162	0.09846825	0.7028634	19.99649	-0.2311471
0.5541668	17.42950	7.694655	-2.976984	0.09943955	0.7099100	19.99139	-0.2262055
